elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps
117.140000,0.382227,0.242607,0.340681,0.395616,0.223199,0.316834,0.344076,0.234028,0.430054,147.903911,889.372459
117.150000,-0.124630,-0.260270,0.040426,-0.128996,-0.239449,0.037596,0.343100,0.234966,0.430067,147.714499,888.666862
117.160000,0.143277,0.313550,-0.684848,0.148297,0.288466,-0.636909,0.339932,0.236154,0.428131,148.800673,887.972451
117.170000,-0.382105,-0.281146,0.109547,-0.395493,-0.258654,0.101879,0.342064,0.236446,0.426602,147.719392,887.289912
117.180000,0.025150,0.060062,0.219706,0.026031,0.055257,0.204327,0.341752,0.235945,0.425270,148.485430,886.619919
117.190000,0.018350,-0.042126,-0.620992,0.018993,-0.038756,-0.577523,0.339934,0.230587,0.426686,147.450913,885.963132
117.200000,-0.263200,0.200779,-0.458102,-0.272424,0.184716,-0.426035,0.341022,0.229260,0.428115,147.461123,885.320200
117.210000,0.080679,-0.146786,0.516874,0.083507,-0.135043,0.480693,0.341113,0.227330,0.426172,147.570343,884.691758
117.220000,-0.299081,0.140408,-0.230696,-0.309565,0.129175,-0.214547,0.342150,0.227680,0.421277,146.653648,884.078425
117.230000,0.305664,-0.086940,-0.641362,0.316379,-0.079985,-0.596467,0.342673,0.227660,0.425324,148.007628,883.480808
117.240000,-0.021368,-0.063186,0.551177,-0.022117,-0.058131,0.512595,0.336178,0.226475,0.425705,148.011826,882.899496
117.250000,0.214070,0.194233,-0.284821,0.221576,0.178695,-0.264884,0.332807,0.227134,0.425974,146.840579,882.335063
117.260000,-0.353959,-0.277092,-0.528494,-0.366370,-0.254925,-0.491500,0.333737,0.227733,0.422164,147.520301,881.788066
117.270000,0.110900,0.263328,0.372123,0.114789,0.242262,0.346075,0.330349,0.228279,0.423245,147.005186,881.259045
117.280000,-0.142514,-0.162400,-0.023040,-0.147512,-0.149408,-0.021427,0.327734,0.228069,0.420252,146.560618,880.748522
117.290000,-0.226634,0.417562,-0.361220,-0.234582,0.384157,-0.335934,0.328484,0.229145,0.420935,147.526727,880.257002
117.300000,0.281978,-0.295685,-0.101119,0.291869,-0.272030,-0.094041,0.329737,0.227953,0.415990,146.122718,879.784968
117.310000,-0.344857,0.123892,0.193201,-0.356955,0.113981,0.179677,0.331456,0.227516,0.413858,146.534423,879.332888
117.320000,0.067221,-0.090410,-0.630313,0.069580,-0.083178,-0.586191,0.328791,0.227230,0.412741,146.975523,878.901207
117.330000,-0.291966,0.057101,0.095385,-0.302210,0.052533,0.088708,0.323943,0.227208,0.410049,146.303371,878.490351
117.340000,0.620912,-0.212032,0.362508,0.642699,-0.195069,0.337132,0.329579,0.227153,0.402055,146.581466,878.100726
117.350000,-0.367423,-0.043713,-0.091794,-0.380317,-0.040216,-0.085368,0.331386,0.224632,0.401517,145.645229,877.732717
117.360000,0.354096,0.519226,-1.027522,0.366523,0.477688,-0.955595,0.330222,0.228127,0.409460,146.131813,877.386687
117.370000,-0.260498,-0.489903,0.390935,-0.269641,-0.450711,0.363570,0.326326,0.232393,0.410156,146.232166,877.062977
117.380000,-0.187536,0.140618,0.293276,-0.194118,0.129368,0.272747,0.325449,0.232117,0.409768,145.495304,876.761906
117.390000,-0.301914,-0.309838,-0.716512,-0.312513,-0.285051,-0.666356,0.325897,0.233064,0.414174,145.663739,876.483773
117.400000,-0.188554,0.147369,0.511119,-0.195174,0.135579,0.475341,0.326366,0.231786,0.415774,145.719647,876.228852
117.410000,0.066894,-0.121043,0.527349,0.069243,-0.111360,0.490435,0.326257,0.231396,0.411868,145.865271,875.997393
117.420000,0.061585,0.134681,-0.621727,0.063748,0.123907,-0.578206,0.324121,0.231667,0.415714,146.066368,875.789626
117.430000,0.461802,-0.172431,-0.233702,0.478019,-0.158636,-0.217343,0.324622,0.232195,0.415205,145.767302,875.605756
117.440000,-0.340259,0.078150,0.326314,-0.352209,0.071898,0.303472,0.324761,0.232185,0.415760,145.088313,875.445964
117.450000,0.457469,0.268730,0.378949,0.473536,0.247232,0.352422,0.326902,0.231469,0.416410,145.908662,875.310408
117.460000,-0.194743,-0.205959,-0.403457,-0.201583,-0.189482,-0.375215,0.325221,0.232092,0.417405,146.516194,875.199222
117.470000,0.202667,0.259212,0.251647,0.209787,0.238475,0.234031,0.324168,0.227128,0.417845,145.858119,875.112515
117.480000,-0.073788,-0.085251,0.134007,-0.076380,-0.078431,0.124626,0.324104,0.226212,0.415689,145.648601,875.050373
117.490000,0.194869,0.479489,-0.737768,0.201716,0.441130,-0.686124,0.324049,0.230327,0.419420,145.826642,875.012857
117.500000,0.191006,-0.172007,0.246791,0.197718,-0.158247,0.229516,0.324400,0.230404,0.419941,146.135749,875.000005
117.510000,0.234958,0.098702,0.664371,0.243215,0.090806,0.617865,0.325306,0.228247,0.420254,145.150522,875.011829
117.520000,0.387986,0.277838,-0.175077,0.401622,0.255611,-0.162821,0.325024,0.229065,0.420568,146.632530,875.048318
117.530000,-0.479501,-0.061425,-0.372443,-0.496354,-0.056511,-0.346372,0.327131,0.229134,0.421732,145.702337,875.109435
117.540000,0.313749,0.091361,0.688628,0.324778,0.084052,0.640424,0.324910,0.228037,0.423842,146.816862,875.195119
117.550000,-0.466960,0.203049,-0.189385,-0.483376,0.186805,-0.176128,0.327299,0.228576,0.424180,145.544182,875.305288
117.560000,0.152383,0.326471,-0.399507,0.157740,0.300354,-0.371542,0.327229,0.229453,0.421748,145.413779,875.439831
117.570000,-0.289632,-0.067608,0.679451,-0.299815,-0.062199,0.631889,0.325532,0.228138,0.426456,146.033386,875.598616
117.580000,0.223521,-0.057488,0.044150,0.231381,-0.052889,0.041059,0.325089,0.227100,0.424235,146.459001,875.781487
117.590000,-0.127808,-0.176407,-0.528061,-0.132303,-0.162295,-0.491097,0.325341,0.226488,0.425446,146.244924,875.988262
117.600000,0.053175,0.085614,0.139370,0.055045,0.078765,0.129614,0.323830,0.226578,0.425615,146.140444,876.218737
117.610000,0.095020,-0.337154,0.358684,0.098362,-0.310182,0.333577,0.323656,0.224710,0.425926,146.236368,876.472686
117.620000,-0.044430,0.105813,-0.574128,-0.045993,0.097348,-0.533939,0.323062,0.224740,0.428571,146.236482,876.749858
117.630000,0.250070,0.194919,0.238765,0.258867,0.179326,0.222051,0.322542,0.223971,0.427868,146.729310,877.049978
117.640000,-0.382837,-0.071524,0.910522,-0.396305,-0.065802,0.846786,0.319031,0.224067,0.432805,146.209810,877.372751
117.650000,0.102349,0.128698,0.117021,0.105950,0.118402,0.108829,0.311977,0.224039,0.432560,146.634707,877.717858
117.660000,-0.374300,-0.439140,-0.494574,-0.387470,-0.404009,-0.459954,0.313576,0.222871,0.430352,146.078128,878.084958
117.670000,0.565011,0.324704,0.683621,0.584894,0.298727,0.635767,0.315727,0.223613,0.434855,146.340117,878.473690
117.680000,0.007074,-0.282685,0.397965,0.007323,-0.260070,0.370107,0.314371,0.225060,0.435211,146.114391,878.883669
117.690000,-0.100476,0.413045,-0.122389,-0.104012,0.380001,-0.113821,0.313086,0.224545,0.433393,146.421806,879.314491
117.700000,0.229276,-0.243560,0.240496,0.237347,-0.224075,0.223661,0.313805,0.221956,0.433665,146.380234,879.765730
117.710000,-0.037691,0.330612,0.667081,-0.039018,0.304163,0.620385,0.313502,0.223724,0.427787,145.967347,880.236941
117.720000,0.575457,-0.136646,-0.272793,0.595716,-0.125715,-0.253698,0.318754,0.222625,0.426925,147.287853,880.727660
117.730000,-0.255237,0.099262,-0.219531,-0.264224,0.091321,-0.204163,0.319506,0.222563,0.424773,147.071544,881.237401
117.740000,0.458039,0.239694,0.873628,0.474167,0.220518,0.812474,0.316024,0.223565,0.430250,147.248638,881.765661
117.750000,-0.495007,-0.259941,-0.339533,-0.512439,-0.239146,-0.315765,0.314052,0.224722,0.431403,148.203563,882.311920
117.760000,0.409021,0.245542,-0.554565,0.423426,0.225899,-0.515746,0.315688,0.222397,0.428955,146.138924,882.875637
117.770000,-0.281297,-0.164156,0.034747,-0.291205,-0.151024,0.032315,0.315053,0.221619,0.425742,147.459459,883.456257
117.780000,0.517038,0.212604,0.549464,0.535250,0.195596,0.511002,0.318793,0.220896,0.426800,147.421640,884.053207
117.790000,-0.197762,0.029458,-0.647881,-0.204729,0.027101,-0.602529,0.315776,0.218136,0.426820,148.007993,884.665896
117.800000,0.153832,0.257792,-0.213661,0.159252,0.237168,-0.198705,0.316172,0.217925,0.426807,147.269489,885.293721
117.810000,0.031816,-0.299752,0.557895,0.032937,-0.275772,0.518842,0.312763,0.217746,0.429205,147.424158,885.936062
117.820000,-0.138479,-0.045991,-0.339873,-0.143359,-0.042312,-0.316081,0.307068,0.217410,0.429478,147.237217,886.592284
117.830000,0.153852,0.167431,-0.205467,0.159274,0.154037,-0.191084,0.306419,0.217300,0.428491,148.235186,887.261741
117.840000,-0.572556,0.074084,0.665458,-0.592735,0.068157,0.618876,0.306166,0.216889,0.427758,148.940560,887.943771
117.850000,0.240653,0.055855,-0.101472,0.249135,0.051387,-0.094369,0.306203,0.216865,0.423910,147.740656,888.637700
117.860000,-0.557364,-0.238816,-0.683222,-0.577011,-0.219711,-0.635396,0.307096,0.217780,0.421417,148.311291,889.342845
117.870000,0.637062,0.155585,0.088427,0.659520,0.143138,0.082237,0.312672,0.216740,0.421416,148.482010,890.058509
117.880000,-0.068591,-0.513111,0.380874,-0.071009,-0.472062,0.354213,0.312334,0.219107,0.422057,148.150084,890.783986
117.890000,0.096541,0.313123,-0.884126,0.099944,0.288073,-0.822237,0.312467,0.219129,0.425742,147.620866,891.518559
117.900000,0.208503,-0.097101,0.329314,0.215855,-0.089333,0.306262,0.313157,0.218781,0.426657,149.166696,892.261503
117.910000,-0.435179,0.438087,0.538393,-0.450525,0.403040,0.500706,0.312404,0.221840,0.427403,148.007846,893.012086
117.920000,0.462062,-0.239728,-0.674573,0.478359,-0.220550,-0.627353,0.315122,0.222835,0.429167,149.511136,893.769567
117.930000,-0.727040,0.024277,-0.434002,-0.752684,0.022335,-0.403622,0.322709,0.222485,0.427102,148.441728,894.533197
117.940000,0.216809,0.137004,0.956054,0.224457,0.126043,0.889130,0.322584,0.222780,0.435197,149.701880,895.302223
117.950000,-0.448932,-0.034063,0.234097,-0.464769,-0.031338,0.217711,0.325155,0.219118,0.434408,149.998992,896.075886
117.960000,0.184479,0.114309,-0.362091,0.190988,0.105164,-0.336745,0.323450,0.216994,0.432365,149.230075,896.853422
117.970000,-0.477707,-0.150994,0.430922,-0.494563,-0.138914,0.400757,0.326508,0.217359,0.432763,149.033510,897.634064
117.980000,0.137155,0.178345,0.042256,0.141995,0.164077,0.039298,0.325404,0.217904,0.432454,149.659351,898.417041
117.990000,-0.128224,-0.231678,-0.607438,-0.132749,-0.213144,-0.564918,0.325674,0.216724,0.434395,149.858585,899.201581
118.000000,0.043894,0.265883,-0.327139,0.045443,0.244613,-0.304239,0.323821,0.216880,0.435458,149.410607,899.986909
118.010000,0.050533,-0.204429,0.564435,0.052317,-0.188075,0.524925,0.323822,0.216257,0.434487,149.979261,900.772250
118.020000,-0.093214,0.261630,-0.455623,-0.096505,0.240699,-0.423729,0.323718,0.217296,0.436456,150.702710,901.556828
118.030000,0.298565,-0.229708,-0.085813,0.309105,-0.211331,-0.079806,0.324211,0.218299,0.432153,150.691658,902.339870
118.040000,-0.444254,0.019191,1.085442,-0.459938,0.017656,1.009461,0.321154,0.218038,0.442098,151.104878,903.120602
118.050000,0.510165,0.192133,-0.067417,0.528178,0.176762,-0.062698,0.325394,0.218348,0.441856,149.908315,903.898254
118.060000,-0.219508,-0.199564,-0.794170,-0.227259,-0.183599,-0.738579,0.322980,0.219021,0.445069,150.342074,904.672059
118.070000,0.437784,0.041804,0.680639,0.453244,0.038460,0.632994,0.325819,0.216630,0.448930,150.846621,905.441252
118.080000,-0.504844,-0.230495,0.425260,-0.522674,-0.212055,0.395492,0.327302,0.212792,0.449938,150.955231,906.205074
118.090000,-0.016212,0.117647,-0.493195,-0.016785,0.108235,-0.458671,0.326433,0.210213,0.452168,151.582205,906.962771
118.100000,-0.256728,-0.199876,0.402495,-0.265797,-0.183886,0.374320,0.327499,0.209492,0.453692,150.650472,907.713596
118.110000,-0.129753,0.210372,0.702606,-0.134337,0.193543,0.653423,0.327730,0.209751,0.451974,152.181827,908.456807
118.120000,0.583609,-0.228477,-0.484768,0.604228,-0.210198,-0.450834,0.333213,0.209719,0.452743,152.073111,909.191671
118.130000,-0.517518,-0.175688,-0.480238,-0.535804,-0.161633,-0.446621,0.331426,0.209380,0.453125,152.015157,909.917463
118.140000,0.167454,-0.087689,0.668136,0.173372,-0.080674,0.621366,0.329512,0.208343,0.456267,151.606573,910.633465
118.150000,-0.270398,-0.066906,0.177007,-0.279954,-0.061554,0.164616,0.330448,0.207054,0.456549,151.105276,911.338972
118.160000,0.372343,-0.034302,-0.789501,0.385502,-0.031558,-0.734236,0.332358,0.205059,0.458008,151.299749,912.033286
118.170000,-0.523220,-0.176963,0.777098,-0.541714,-0.162806,0.722702,0.334414,0.204071,0.463563,152.570787,912.715724
118.180000,0.351460,0.447222,0.095097,0.363884,0.411445,0.088440,0.336377,0.208104,0.463197,152.138698,913.385610
118.190000,-0.094354,-0.270992,-0.971874,-0.097690,-0.249313,-0.903843,0.336514,0.209557,0.468386,153.232824,914.042284
118.200000,0.134228,0.324578,0.000005,0.138974,0.298611,0.000004,0.335697,0.210866,0.466444,152.585522,914.685098
118.210000,0.527333,-0.315611,-0.020013,0.545979,-0.290362,-0.018612,0.340006,0.212427,0.463964,151.866118,915.313417
118.220000,-0.015535,0.015249,-0.432808,-0.016085,0.014029,-0.402511,0.338597,0.212038,0.465212,153.230824,915.926621
118.230000,0.344584,-0.082891,0.001455,0.356770,-0.076260,0.001353,0.338998,0.212025,0.461373,152.628113,916.524104
118.240000,-0.430986,0.162412,0.551708,-0.446228,0.149419,0.513089,0.341916,0.212471,0.461378,152.889148,917.105278
118.250000,0.300943,0.131947,-0.311064,0.311588,0.121391,-0.289289,0.342617,0.212066,0.461525,153.275659,917.669568
118.260000,-0.499073,-0.123182,-0.647779,-0.516727,-0.113327,-0.602434,0.344549,0.210833,0.462838,152.317177,918.216417
118.270000,0.195502,0.331155,0.242939,0.202418,0.304663,0.225933,0.344952,0.211641,0.462095,152.530796,918.745286
118.280000,0.071151,-0.514431,0.679154,0.073669,-0.473277,0.631613,0.344715,0.216353,0.466386,153.910803,919.255653
118.290000,0.150837,0.185728,-0.506909,0.156174,0.170869,-0.471426,0.344271,0.213599,0.467558,152.572070,919.747013
118.300000,0.051982,-0.145003,-0.222137,0.053821,-0.133402,-0.206588,0.343073,0.212280,0.467919,152.771566,920.218882
118.310000,-0.363876,0.190067,0.752086,-0.376754,0.174861,0.699440,0.343285,0.212694,0.472777,152.778174,920.670795
118.320000,0.161954,-0.109873,-0.257010,0.167686,-0.101083,-0.239019,0.343624,0.212771,0.469737,152.872889,921.102304
118.330000,-0.310911,-0.094314,-0.434149,-0.321916,-0.086769,-0.403758,0.343803,0.212883,0.471386,153.346377,921.512984
118.340000,0.150950,0.354319,0.865038,0.156293,0.325974,0.804485,0.338103,0.214479,0.477011,153.370599,921.902430
118.350000,-0.334591,-0.077896,0.175067,-0.346436,-0.071664,0.162812,0.337739,0.214561,0.477213,153.149006,922.270258
118.360000,0.826221,0.354951,-0.749580,0.855473,0.326555,-0.697109,0.346472,0.211710,0.472716,153.453406,922.616104
118.370000,-0.369250,-0.546778,0.545320,-0.382325,-0.503036,0.507148,0.347530,0.212885,0.474036,153.960610,922.939626
118.380000,0.266510,0.247221,0.408859,0.275947,0.227444,0.380239,0.348083,0.213705,0.474776,152.779111,923.240507
118.390000,-0.036220,-0.184738,-0.402590,-0.037503,-0.169959,-0.374408,0.346698,0.212477,0.471565,153.678018,923.518447
118.400000,-0.254251,0.295272,0.161930,-0.263255,0.271650,0.150595,0.347148,0.213777,0.469405,153.832801,923.773175
118.410000,0.360311,-0.407963,0.845730,0.373074,-0.375326,0.786529,0.349078,0.216761,0.473415,153.089439,924.004436
118.420000,-0.397106,0.144230,-0.435904,-0.411173,0.132692,-0.405391,0.351433,0.216813,0.471617,154.590655,924.212005
118.430000,-0.043676,-0.178574,-0.093301,-0.045223,-0.164288,-0.086770,0.348197,0.216855,0.471195,154.116923,924.395675
118.440000,-0.590307,0.097004,0.152538,-0.611221,0.089243,0.141861,0.351762,0.216919,0.470431,153.978927,924.555266
118.450000,0.508390,-0.159223,-0.119497,0.526403,-0.146485,-0.111133,0.352512,0.216003,0.469241,154.352343,924.690619
118.460000,-0.403876,-0.208419,-0.793235,-0.418187,-0.191745,-0.737708,0.354411,0.216023,0.473520,154.262317,924.801602
118.470000,0.294602,0.357109,0.214366,0.305042,0.328540,0.199360,0.355102,0.217202,0.473361,153.977612,924.888105
118.480000,-0.265273,-0.361859,0.157858,-0.274674,-0.332910,0.146808,0.356081,0.219598,0.473425,153.988807,924.950042
118.490000,-0.044015,0.408820,-0.665141,-0.045575,0.376114,-0.618581,0.355539,0.218385,0.472493,153.533883,924.987352
118.500000,0.228154,0.024037,0.301056,0.236241,0.022114,0.279982,0.355774,0.217822,0.472765,154.330936,924.999998
118.510000,-0.272574,0.147534,0.357285,-0.282237,0.135732,0.332275,0.356062,0.218056,0.469887,154.221975,924.987968
118.520000,0.233642,-0.294430,-0.385448,0.241925,-0.270875,-0.358467,0.354616,0.218240,0.470971,153.605953,924.951275
118.530000,-0.405001,-0.177935,-0.249284,-0.419362,-0.163700,-0.231834,0.353620,0.218780,0.470267,154.423962,924.889953
118.540000,0.352376,0.318197,0.492006,0.364872,0.292741,0.457566,0.354011,0.220570,0.468127,154.848499,924.804063
118.550000,-0.356633,-0.112304,-0.102045,-0.369280,-0.103319,-0.094902,0.352634,0.220020,0.467892,153.448616,924.693691
118.560000,0.406658,0.224511,-0.389300,0.421080,0.206550,-0.362049,0.354789,0.218937,0.467818,154.961785,924.558946
118.570000,-0.416004,-0.426902,0.275447,-0.430759,-0.392750,0.256166,0.356135,0.222344,0.464238,154.647093,924.399959
118.580000,0.052231,0.494152,0.404899,0.054084,0.454620,0.376556,0.355423,0.226883,0.465745,154.523788,924.216889
118.590000,-0.042196,-0.438303,-0.597652,-0.043693,-0.403239,-0.555817,0.355204,0.229866,0.466471,153.906620,924.009915
118.600000,-0.277807,0.033963,0.204912,-0.287663,0.031246,0.190568,0.356324,0.229753,0.466681,154.801357,923.779243
118.610000,0.201344,-0.209651,0.440322,0.208488,-0.192879,0.409500,0.356798,0.228465,0.467285,153.770337,923.525100
118.620000,-0.133339,0.232076,0.029601,-0.138071,0.213510,0.027529,0.357035,0.229254,0.464232,154.165856,923.247736
118.630000,0.224489,0.023486,-0.484661,0.232455,0.021607,-0.450735,0.356854,0.228561,0.465886,153.538293,922.947426
118.640000,-0.450321,-0.289818,0.316359,-0.466303,-0.266632,0.294214,0.357699,0.230017,0.459070,153.118108,922.624465
118.650000,0.488653,0.011102,-0.115198,0.505998,0.010214,-0.107134,0.361104,0.229715,0.459066,154.014955,922.279173
118.660000,-0.316658,-0.220330,-0.444439,-0.327898,-0.202704,-0.413328,0.360514,0.227041,0.458622,154.323705,921.911891
118.670000,0.631648,0.497118,0.346254,0.654072,0.457349,0.322016,0.361701,0.229667,0.455334,152.920020,921.522981
118.680000,-0.155008,-0.330411,0.553137,-0.160511,-0.303978,0.514417,0.362056,0.230205,0.456734,153.484554,921.112826
118.690000,0.009161,0.456792,-0.824526,0.009486,0.420249,-0.766809,0.361908,0.230904,0.462986,153.099134,920.681833
118.700000,-0.017306,-0.415278,-0.201591,-0.017921,-0.382056,-0.187480,0.361133,0.232968,0.462826,152.876466,920.230425
118.710000,-0.201871,0.147514,0.286972,-0.209040,0.135712,0.266884,0.361716,0.231372,0.459425,153.085022,919.759049
118.720000,0.241683,0.062593,-0.572667,0.250267,0.057585,-0.532580,0.357654,0.231102,0.461805,153.698669,919.268171
118.730000,-0.253381,-0.054770,-0.173766,-0.262381,-0.050389,-0.161602,0.357640,0.230977,0.461636,153.835287,918.758273
118.740000,0.267929,0.070769,0.761893,0.277446,0.065107,0.708561,0.355567,0.230014,0.459921,153.261652,918.229860
118.750000,-0.689800,-0.002868,-0.125322,-0.714305,-0.002639,-0.116549,0.359033,0.228767,0.458984,152.992382,917.683454
118.760000,0.739243,0.182924,-0.802887,0.765508,0.168290,-0.746685,0.364653,0.228270,0.462149,153.200099,917.119593
118.770000,-0.357324,-0.129135,0.287514,-0.370021,-0.118804,0.267388,0.365367,0.228080,0.462911,152.296127,916.538835
118.780000,0.028350,0.130589,0.462220,0.029357,0.120142,0.429865,0.361437,0.227557,0.462085,152.748975,915.941752
