# ICS Core 100 Hz CSV | Run: ICS_SIM_20260401_120000
# Generated: 2026-04-10T18:23:51.129714Z
# Temp compensation: LM95172 reference, per-component polynomial models
# vib_*_raw_g: T-compensated, NO kinematic correction applied
# vib_*_corr_g: T-compensated + Euler + Coriolis + R-matrix
elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_magnitude_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps,rpm_source,drill_condition,condition_severity
109.97,10.307078,7.02699,-1.679432,10.307078,7.080969,-1.679432,12.617308,9.205506,9.049083,2.888262,148.204,889.2263,adxrs645,WHIRL,1.0
109.98,0.660191,-13.269735,-0.314956,0.660191,-13.269092,-0.314956,13.289239,9.139406,9.119792,2.887955,145.699,874.1934,adxrs645,WHIRL,1.0
109.99,-4.342878,-11.657452,0.063895,-4.342878,-11.667409,0.063895,12.449623,9.138662,9.119627,2.883639,153.424,920.5431,adxrs645,WHIRL,1.0
110.0,0.857823,13.147062,4.564567,0.857823,13.177101,4.564567,13.971654,9.059116,9.211538,2.919477,147.995,887.9724,adxrs645,WHIRL,1.0
110.01,-8.875667,-10.057789,3.039044,-8.875667,-10.041686,3.039044,13.742224,9.101469,9.182622,2.934974,145.699,874.1938,adxrs645,WHIRL,1.0
110.02,10.213119,-7.018408,3.066274,10.213119,-7.028966,3.066274,12.771695,9.157697,9.116293,2.941513,147.369,884.2166,adxrs645,WHIRL,1.0
110.03,11.008183,-6.64056,0.723302,11.008183,-6.686211,0.723302,12.899949,9.127339,9.140432,2.936934,149.666,897.9977,adxrs645,WHIRL,1.0
110.04,-11.775031,4.777691,2.256548,-11.775031,4.800292,2.256548,12.914572,9.145023,9.107823,2.934381,156.556,939.3386,adxrs645,WHIRL,1.0
110.05,-12.032601,2.80312,1.418738,-12.032601,2.841999,1.418738,12.444809,9.223833,9.022815,2.912315,140.062,840.3748,adxrs645,WHIRL,1.0
110.06,-13.052609,-2.813089,-5.957419,-13.052609,-2.853593,-5.957419,14.62889,9.306602,8.945777,2.971681,150.084,900.5068,adxrs645,WHIRL,1.0
110.07,-11.282138,5.125282,-1.077165,-11.282138,5.103607,-1.077165,12.42955,9.318372,8.927738,2.949793,153.008,918.0463,adxrs645,WHIRL,1.0
110.08,-5.074856,11.571877,-4.539674,-5.074856,11.54644,-4.539674,13.404592,9.290017,8.953344,2.983105,150.92,905.5202,adxrs645,WHIRL,1.0
110.09,2.075381,-12.449965,-3.358023,2.075381,-12.454721,-3.358023,13.065358,9.216915,9.020678,2.992958,156.558,939.3454,adxrs645,WHIRL,1.0
110.1,10.560562,8.069133,0.898121,10.560562,8.101477,0.898121,13.34039,9.198638,9.052141,2.992492,149.459,896.7535,adxrs645,WHIRL,1.0
110.11,11.17893,6.620917,-0.77936,11.17893,6.619418,-0.77936,13.01509,9.233984,9.0252,2.950797,148.833,892.9964,adxrs645,WHIRL,1.0
110.12,2.330343,-12.797253,0.640528,2.330343,-12.803506,0.640528,13.029603,9.14367,9.110541,2.917077,153.009,918.0527,adxrs645,WHIRL,1.0
110.13,2.332943,-12.951905,2.831728,2.332943,-12.931399,2.831728,13.441815,9.052926,9.200135,2.878722,150.086,900.5154,adxrs645,WHIRL,1.0
110.14,-3.126553,-12.365939,-0.872676,-3.126553,-12.366165,-0.872676,12.785106,9.032191,9.226384,2.853662,147.789,886.7363,adxrs645,WHIRL,1.0
110.15,12.240042,1.819228,-1.699261,12.240042,1.823782,-1.699261,12.491288,9.112728,9.128278,2.855096,152.174,913.0455,adxrs645,WHIRL,1.0
110.16,-11.294964,5.392962,3.520842,-11.294964,5.418258,3.520842,13.012688,9.099693,9.140567,2.876575,146.746,880.4748,adxrs645,WHIRL,1.0
110.17,-9.757865,-10.108762,1.015097,-9.757865,-10.100347,1.015097,14.080602,9.108409,9.15064,2.863618,146.955,881.7287,adxrs645,WHIRL,1.0
110.18,13.252985,3.905522,-2.423355,13.252985,3.86362,-2.423355,14.01577,9.120186,9.145547,2.863551,147.373,884.2354,adxrs645,WHIRL,1.0
110.19,-12.797916,4.990357,-0.975561,-12.797916,5.031384,-0.975561,13.785978,9.127704,9.152402,2.835859,157.186,943.1173,adxrs645,WHIRL,1.0
110.2,-11.370598,7.572436,-0.378606,-11.370598,7.614826,-0.378606,13.690121,9.189802,9.090074,2.832376,134.01,804.0596,adxrs645,WHIRL,1.0
110.21,10.665485,-4.100773,1.502791,10.665485,-4.152761,1.502791,11.543673,9.250972,9.00076,2.83274,151.758,910.5475,adxrs645,WHIRL,1.0
110.22,-13.561569,-0.897904,-2.694498,-13.561569,-0.878108,-2.694498,13.854514,9.348217,8.918432,2.844033,149.879,899.2737,adxrs645,WHIRL,1.0
110.23,12.166473,-2.057806,4.987457,12.166473,-2.057416,4.987457,13.309048,9.417178,8.853484,2.874376,142.154,852.9214,adxrs645,WHIRL,1.0
110.24,-7.055456,9.650032,4.386032,-7.055456,9.604573,4.386032,12.698998,9.348685,8.902279,2.869162,151.759,910.5513,adxrs645,WHIRL,1.0
110.25,-1.875865,13.330875,3.508011,-1.875865,13.305141,3.508011,13.887109,9.299524,8.967365,2.885226,152.385,914.311,adxrs645,WHIRL,1.0
110.26,10.483951,8.507517,1.455693,10.483951,8.565953,1.455693,13.616454,9.35715,8.906498,2.88825,153.012,918.0707,adxrs645,WHIRL,1.0
110.27,-8.81544,-9.694068,-0.42229,-8.81544,-9.684005,-0.42229,13.1023,9.32736,8.925746,2.867132,136.725,820.3526,adxrs645,WHIRL,1.0
110.28,-1.267463,-12.198537,0.552757,-1.267463,-12.236916,0.552757,12.314792,9.249078,9.008491,2.861636,156.562,939.3712,adxrs645,WHIRL,1.0
110.29,-7.340387,9.997143,5.635133,-7.340387,9.994102,5.635133,13.620502,9.26888,8.977008,2.894866,146.331,877.9843,adxrs645,WHIRL,1.0
110.3,9.541677,9.248545,0.448993,9.541677,9.214603,0.448993,13.272306,9.266771,8.987551,2.89381,153.43,920.5815,adxrs645,WHIRL,1.0
110.31,10.993371,5.949041,-2.526649,10.993371,5.969385,-2.526649,12.76212,9.26051,8.988918,2.817491,153.639,921.8356,adxrs645,WHIRL,1.0
110.32,2.287182,-12.945406,0.91459,2.287182,-12.936392,0.91459,13.168824,9.168618,9.080771,2.792601,145.496,872.9765,adxrs645,WHIRL,1.0
110.33,-13.575245,3.425391,-0.955774,-13.575245,3.418208,-0.955774,14.031569,9.258841,9.012074,2.773929,153.64,921.8382,adxrs645,WHIRL,1.0
110.34,-7.751141,-9.587229,2.618719,-7.751141,-9.529883,2.618719,12.560117,9.224509,9.053844,2.78487,148.002,888.0128,adxrs645,WHIRL,1.0
110.35,-10.348431,-6.640034,1.077855,-10.348431,-6.648148,1.077855,12.347051,9.198505,9.072279,2.775573,140.068,840.4059,adxrs645,WHIRL,1.0
110.36,11.912967,-2.351882,-0.099797,11.912967,-2.382486,-0.099797,12.149279,9.231927,9.029562,2.771391,155.52,933.1178,adxrs645,WHIRL,1.0
110.37,-8.845871,-11.26738,5.25068,-8.845871,-11.236244,5.25068,15.233917,9.209706,9.064129,2.809693,146.123,876.7407,adxrs645,WHIRL,1.0
110.38,11.493354,5.406085,-5.602021,11.493354,5.412431,-5.602021,13.884316,9.280934,8.99274,2.828874,145.497,872.9833,adxrs645,WHIRL,1.0
110.39,-3.468409,-12.302234,-1.195193,-3.468409,-12.324568,-1.195193,12.858978,9.28427,8.997927,2.829786,147.794,886.766,adxrs645,WHIRL,1.0
110.4,0.145193,13.532382,-1.803134,0.145193,13.514102,-1.803134,13.634637,9.284048,9.010447,2.803222,151.135,906.813,adxrs645,WHIRL,1.0
110.41,-1.009728,12.876484,-2.09585,-1.009728,12.860932,-2.09585,13.069648,9.277225,9.01579,2.808129,149.674,898.0442,adxrs645,WHIRL,1.0
110.42,11.40379,4.980594,-1.655085,11.40379,5.00257,-1.655085,12.562302,9.29413,8.991148,2.79068,152.806,916.8385,adxrs645,WHIRL,1.0
110.43,-0.626358,-12.556694,2.226934,-0.626358,-12.516226,2.226934,12.728215,9.200242,9.073084,2.799007,143.201,859.2074,adxrs645,WHIRL,1.0
110.44,-2.950481,-12.214335,-0.948735,-2.950481,-12.225273,-0.948735,12.612008,9.203766,9.075703,2.79529,145.916,875.496,adxrs645,WHIRL,1.0
110.45,7.461412,10.142549,-0.255083,7.461412,10.077167,-0.255083,12.541412,9.195778,9.069621,2.773331,149.675,898.0491,adxrs645,WHIRL,1.0
110.46,12.914968,0.741977,-0.466973,12.914968,0.714865,-0.466973,12.943164,9.203862,9.066516,2.757825,159.489,956.9361,adxrs645,WHIRL,1.0
110.47,12.929888,-0.278885,3.249542,12.929888,-0.273207,3.249542,13.334773,9.259061,9.002031,2.770274,149.258,895.5457,adxrs645,WHIRL,1.0
110.48,8.885501,-8.883778,3.875819,8.885501,-8.88592,3.875819,13.150425,9.231879,9.039303,2.79145,155.522,933.1339,adxrs645,WHIRL,1.0
110.49,9.993631,7.574729,1.679648,9.993631,7.609166,1.679648,12.672541,9.284323,8.980037,2.793564,150.302,901.8127,adxrs645,WHIRL,1.0
110.5,-6.806385,-10.212232,-0.681018,-6.806385,-10.190454,-0.681018,12.273387,9.3092,8.944001,2.793511,147.588,885.5261,adxrs645,WHIRL,1.0
110.51,0.787129,12.284068,-3.631575,0.787129,12.287197,-3.631575,12.836788,9.298946,8.952437,2.814083,148.841,893.0448,adxrs645,WHIRL,1.0
110.52,0.469987,-12.895155,-0.007487,0.469987,-12.913328,-0.007487,12.92188,9.285287,8.9506,2.813884,149.05,894.2989,adxrs645,WHIRL,1.0
110.53,-13.183678,1.834168,-1.096489,-13.183678,1.791655,-1.096489,13.349969,9.309384,8.937461,2.781204,153.226,919.3585,adxrs645,WHIRL,1.0
110.54,1.980445,12.441287,-2.0628,1.980445,12.428965,-2.0628,12.753685,9.293728,8.947492,2.78127,156.777,940.6594,adxrs645,WHIRL,1.0
110.55,8.860179,-8.578043,-1.216411,8.860179,-8.580711,-1.216411,12.393992,9.271513,8.955691,2.756547,151.765,910.5906,adxrs645,WHIRL,1.0
110.56,-11.484558,-6.06029,-1.638581,-11.484558,-6.032604,-1.638581,13.075638,9.319762,8.904925,2.744035,156.151,936.9034,adxrs645,WHIRL,1.0
110.57,6.172928,10.887678,-0.21958,6.172928,10.935335,-0.21958,12.559252,9.336336,8.877339,2.659422,145.292,871.7522,adxrs645,WHIRL,1.0
110.58,12.389922,-0.371219,0.344415,12.389922,-0.35569,0.344415,12.399811,9.388638,8.814214,2.657387,148.216,889.2944,adxrs645,WHIRL,1.0
110.59,-6.918514,-10.014998,0.209866,-6.918514,-10.02302,0.209866,12.180756,9.388455,8.798037,2.648211,146.545,879.2721,adxrs645,WHIRL,1.0
110.6,-11.92146,4.133376,-2.346906,-11.92146,4.123301,-2.346906,12.830853,9.361846,8.804601,2.649753,151.557,909.344,adxrs645,WHIRL,1.0
110.61,5.698733,-11.564582,1.258897,5.698733,-11.579293,1.258897,12.966897,9.298112,8.879071,2.652618,148.008,888.0451,adxrs645,WHIRL,1.0
110.62,-4.542592,-12.568827,-2.659972,-4.542592,-12.564172,-2.659972,13.622372,9.25328,8.927946,2.665568,153.855,923.129,adxrs645,WHIRL,1.0
110.63,-3.126539,12.413934,6.273727,-3.126539,12.432759,6.273727,14.272644,9.182625,9.013519,2.735174,145.502,873.012,adxrs645,WHIRL,1.0
110.64,-0.085104,13.019873,2.471791,-0.085104,12.991891,2.471791,13.225212,9.174558,9.028645,2.699875,150.096,900.5783,adxrs645,WHIRL,1.0
110.65,-6.559698,10.932694,-0.746488,-6.559698,10.966859,-0.746488,12.800737,9.112951,9.091513,2.624003,153.647,921.88,adxrs645,WHIRL,1.0
110.66,12.039971,2.931375,-0.040656,12.039971,2.913916,-0.040656,12.387634,9.113365,9.076786,2.618955,139.655,837.9323,adxrs645,WHIRL,1.0
110.67,1.366248,-12.080391,2.635427,1.366248,-12.127246,2.635427,12.48528,9.065455,9.114606,2.63212,160.956,965.7366,adxrs645,WHIRL,1.0
110.68,10.727517,5.551286,-2.843704,10.727517,5.622724,-2.843704,12.441113,9.078299,9.094065,2.643122,148.427,890.5594,adxrs645,WHIRL,1.0
110.69,5.587704,10.84451,1.484646,5.587704,10.864989,1.484646,12.307502,9.010996,9.158626,2.607276,140.282,841.6943,adxrs645,WHIRL,1.0
110.7,6.45679,-10.909959,-0.860956,6.45679,-10.946522,-0.860956,12.738043,8.941588,9.218657,2.546353,150.933,905.5977,adxrs645,WHIRL,1.0
110.71,10.603693,6.20405,3.520629,10.603693,6.194366,3.520629,12.775105,8.905906,9.236529,2.570435,150.515,903.0929,adxrs645,WHIRL,1.0
110.72,7.00799,10.096244,0.334548,7.00799,10.071461,0.334548,12.274289,8.888095,9.242342,2.570649,149.472,896.8292,adxrs645,WHIRL,1.0
110.73,-3.868449,12.436322,3.309811,-3.868449,12.406711,3.309811,13.410675,8.881668,9.244444,2.493423,155.11,930.6614,adxrs645,WHIRL,1.0
110.74,-0.421359,-12.787673,-0.895771,-0.421359,-12.784964,-0.895771,12.823231,8.873013,9.245555,2.487243,153.649,921.8917,adxrs645,WHIRL,1.0
110.75,13.178728,-0.317482,-2.228926,13.178728,-0.310695,-2.228926,13.369499,8.917205,9.207833,2.496406,151.56,909.363,adxrs645,WHIRL,1.0
110.76,8.188165,9.421946,0.667278,8.188165,9.432402,0.667278,12.508458,8.914786,9.202107,2.424811,152.396,914.3763,adxrs645,WHIRL,1.0
110.77,-7.048488,12.028628,-7.163955,-7.048488,12.004387,-7.163955,15.655949,8.874555,9.264441,2.508763,149.89,899.3414,adxrs645,WHIRL,1.0
110.78,-11.202403,-5.678761,-3.728449,-11.202403,-5.657838,-3.728449,13.092223,8.87899,9.252635,2.531477,158.87,953.2224,adxrs645,WHIRL,1.0
110.79,-9.643412,-7.930283,2.979872,-9.643412,-7.883758,2.979872,12.807368,8.850188,9.279163,2.547257,142.79,856.7411,adxrs645,WHIRL,1.0
110.8,-5.51455,-11.772658,0.52691,-5.51455,-11.786504,0.52691,13.023424,8.863698,9.265198,2.522961,150.517,903.1042,adxrs645,WHIRL,1.0
110.81,11.907986,-0.029957,0.869665,11.907986,-0.051928,0.869665,11.939814,8.868734,9.26306,2.523471,150.518,903.1054,adxrs645,WHIRL,1.0
110.82,8.678622,8.319991,-1.527508,8.678622,8.331675,-1.527508,12.127183,8.909779,9.221254,2.523959,154.068,924.4082,adxrs645,WHIRL,1.0
110.83,-3.90804,-11.669104,-1.246695,-3.90804,-11.607114,-1.246695,12.310651,8.840668,9.285696,2.516364,145.715,874.288,adxrs645,WHIRL,1.0
110.84,-1.009378,13.034046,-3.984952,-1.009378,13.039162,-3.984952,13.671811,8.753714,9.370939,2.542065,141.329,847.9753,adxrs645,WHIRL,1.0
110.85,9.473131,7.340217,-1.3152,9.473131,7.297775,-1.3152,12.030274,8.737765,9.373525,2.543234,150.727,904.3634,adxrs645,WHIRL,1.0
110.86,1.268242,-12.819773,-1.32962,1.268242,-12.868388,-1.32962,12.998913,8.690494,9.412743,2.542284,151.354,908.1238,adxrs645,WHIRL,1.0
110.87,-9.04608,8.027206,-2.325565,-9.04608,8.040124,-2.325565,12.324099,8.686307,9.394079,2.546735,157.411,944.4637,adxrs645,WHIRL,1.0
110.88,-6.332804,10.864979,3.175441,-6.332804,10.87722,3.175441,12.980823,8.703894,9.368551,2.503142,143.627,861.7632,adxrs645,WHIRL,1.0
110.89,-12.090198,2.601845,-3.258684,-12.090198,2.526236,-3.258684,12.773949,8.774554,9.293338,2.523813,155.949,935.695,adxrs645,WHIRL,1.0
110.9,12.171529,-0.722788,0.514797,12.171529,-0.721833,0.514797,12.203777,8.845924,9.217779,2.524008,161.797,970.7822,adxrs645,WHIRL,1.0
110.91,-5.034057,-12.281763,-0.458814,-5.034057,-12.198447,-0.458814,13.20433,8.855848,9.212696,2.519701,148.222,889.3341,adxrs645,WHIRL,1.0
110.92,-12.832849,-0.586523,1.991522,-12.832849,-0.548673,1.991522,12.998047,8.86914,9.19562,2.526586,143.21,859.2615,adxrs645,WHIRL,1.0
110.93,8.36662,8.043727,-0.285562,8.36662,8.029761,-0.285562,11.599955,8.813015,9.228747,2.524106,148.014,888.0834,adxrs645,WHIRL,1.0
110.94,-3.622062,11.921382,-1.945733,-3.622062,11.893769,-1.945733,12.584393,8.761622,9.264675,2.530719,150.103,900.6155,adxrs645,WHIRL,1.0
110.95,11.78438,5.006126,4.754614,11.78438,5.005996,4.754614,13.65789,8.762167,9.268052,2.573744,152.818,916.9068,adxrs645,WHIRL,1.0
110.96,-10.131117,8.731385,-1.721026,-10.131117,8.710834,-1.721026,13.471455,8.805176,9.238337,2.577097,147.388,884.3278,adxrs645,WHIRL,1.0
110.97,-9.221816,-9.811295,-3.225822,-9.221816,-9.807364,-3.225822,13.843128,8.793133,9.263224,2.591772,157.413,944.4775,adxrs645,WHIRL,1.0
110.98,12.633424,-2.808797,-1.786823,12.633424,-2.735336,-1.786823,13.049069,8.883179,9.171775,2.597733,144.464,866.7867,adxrs645,WHIRL,1.0
110.99,-12.587953,2.776328,-0.282823,-12.587953,2.759513,-0.282823,12.889976,8.961407,9.101446,2.597879,141.332,847.9913,adxrs645,WHIRL,1.0
111.0,1.690017,-12.478422,1.13591,1.690017,-12.473766,1.13591,12.63888,8.96259,9.091529,2.559986,155.534,933.2037,adxrs645,WHIRL,1.0
111.01,-2.901672,13.301031,-0.770547,-2.901672,13.331968,-0.770547,13.665827,8.923253,9.133727,2.543051,138.617,831.7024,adxrs645,WHIRL,1.0
111.02,12.33308,-6.039837,2.187548,12.33308,-6.147216,2.187548,13.952723,8.949995,9.127365,2.533957,149.06,894.3582,adxrs645,WHIRL,1.0
111.03,-10.859704,7.218341,-5.212256,-10.859704,7.167031,-5.212256,14.016673,8.948181,9.131013,2.585998,165.768,994.6075,adxrs645,WHIRL,1.0
111.04,-0.680904,12.899319,2.615573,-0.680904,12.971588,2.615573,13.250168,8.87063,9.210189,2.589378,149.895,899.3715,adxrs645,WHIRL,1.0
111.05,-1.260161,-12.759687,-0.461551,-1.260161,-12.726731,-0.461551,12.797294,8.789546,9.293359,2.5859,144.465,866.7909,adxrs645,WHIRL,1.0
111.06,12.256269,1.692103,0.376278,12.256269,1.684352,0.376278,12.377187,8.778073,9.290504,2.516622,149.687,898.1192,adxrs645,WHIRL,1.0
111.07,6.890693,-10.507487,-2.198633,6.890693,-10.516511,-2.198633,12.763724,8.732498,9.335896,2.52391,149.478,896.8665,adxrs645,WHIRL,1.0
111.08,9.228998,-8.998896,0.345048,9.228998,-9.019662,0.345048,12.909212,8.766454,9.308023,2.482988,150.94,905.6388,adxrs645,WHIRL,1.0
111.09,-11.943024,-3.285184,-1.363336,-11.943024,-3.265512,-1.363336,12.456247,8.844999,9.230099,2.46395,153.237,919.4235,adxrs645,WHIRL,1.0
111.1,12.511944,-1.088479,2.835719,12.511944,-1.102116,2.835719,12.876518,8.870414,9.195137,2.478588,144.465,866.7929,adxrs645,WHIRL,1.0
111.11,-12.256215,4.567195,0.697196,-12.256215,4.531344,0.697196,13.08564,8.884633,9.182467,2.478343,158.25,949.4993,adxrs645,WHIRL,1.0
111.12,9.417212,7.421226,-3.735309,9.417212,7.424899,-3.735309,12.560475,8.931363,9.123031,2.505515,151.149,906.8936,adxrs645,WHIRL,1.0
111.13,7.810512,10.382719,3.346261,7.810512,10.402975,3.346261,13.43218,8.962413,9.090638,2.511851,153.864,923.1847,adxrs645,WHIRL,1.0
111.14,5.126877,12.314771,-1.4277,5.126877,12.311638,-1.4277,13.412667,8.971619,9.089898,2.514391,146.972,881.8319,adxrs645,WHIRL,1.0
111.15,-6.549221,-10.849427,0.427716,-6.549221,-10.858268,0.427716,12.68768,8.911828,9.152705,2.509007,156.579,939.4762,adxrs645,WHIRL,1.0
111.16,3.409588,12.531201,-0.965621,3.409588,12.549638,-0.965621,13.040365,8.846535,9.222438,2.486057,148.643,891.8578,adxrs645,WHIRL,1.0
111.17,-0.714629,13.013128,0.617045,-0.714629,13.034338,0.617045,13.068489,8.792845,9.259165,2.48475,151.567,909.402,adxrs645,WHIRL,1.0
111.18,-8.669908,-9.999383,-3.911635,-8.669908,-9.961109,-3.911635,13.772868,8.735524,9.304574,2.50365,145.719,874.3148,adxrs645,WHIRL,1.0
111.19,1.809438,-13.200093,-7.835515,1.809438,-13.218529,-7.835515,15.47252,8.643162,9.384522,2.621583,145.093,870.5557,adxrs645,WHIRL,1.0
111.2,-11.672407,-0.031018,-2.421496,-11.672407,-0.051297,-2.421496,11.921047,8.647185,9.353578,2.632471,153.656,921.9347,adxrs645,WHIRL,1.0
111.21,-10.488332,5.408311,-3.733718,-10.488332,5.435651,-3.733718,12.389191,8.645017,9.360151,2.654567,147.808,886.8473,adxrs645,WHIRL,1.0
111.22,12.618813,-2.114911,-1.644759,12.618813,-2.09907,-1.644759,12.897511,8.630731,9.362092,2.645973,145.511,873.0632,adxrs645,WHIRL,1.0
111.23,12.230459,1.795031,4.209905,12.230459,1.766655,4.209905,13.054827,8.631635,9.361499,2.632425,146.973,881.8356,adxrs645,WHIRL,1.0
111.24,9.935573,7.438599,3.945458,9.935573,7.426956,3.945458,13.016986,8.659935,9.341669,2.625444,153.447,920.6833,adxrs645,WHIRL,1.0
111.25,-6.993479,-10.803742,-0.313751,-6.993479,-10.790273,-0.313751,12.862238,8.686103,9.309179,2.602091,146.764,880.5832,adxrs645,WHIRL,1.0
111.26,7.782133,10.124101,0.090607,7.782133,10.115166,0.090607,12.762695,8.657648,9.32471,2.598032,149.27,895.6213,adxrs645,WHIRL,1.0
111.27,-9.582901,-9.697545,1.34004,-9.582901,-9.661452,1.34004,13.673747,8.665799,9.324476,2.601143,150.106,900.6343,adxrs645,WHIRL,1.0
111.28,-10.797424,7.187447,1.428441,-10.797424,7.235111,1.428441,13.075613,8.731887,9.272103,2.604475,140.289,841.7369,adxrs645,WHIRL,1.0
111.29,10.554901,4.84944,-0.282825,10.554901,4.81933,-0.282825,11.606544,8.764764,9.230674,2.54294,143.005,858.0282,adxrs645,WHIRL,1.0
111.3,-12.920885,-0.884751,3.904816,-12.920885,-0.912066,3.904816,13.528811,8.807959,9.185019,2.572354,151.777,910.6608,adxrs645,WHIRL,1.0
111.31,-9.01357,9.573166,0.970091,-9.01357,9.546157,0.970091,13.164902,8.785445,9.215179,2.561752,146.138,876.8262,adxrs645,WHIRL,1.0
111.32,11.627072,2.837366,2.967661,11.627072,2.787207,2.967661,12.319267,8.859098,9.128182,2.577262,155.119,930.7121,adxrs645,WHIRL,1.0
111.33,-7.302461,-10.701126,-2.634163,-7.302461,-10.718697,-2.634163,13.234622,8.784874,9.18454,2.588925,154.701,928.2062,adxrs645,WHIRL,1.0
111.34,4.017623,12.476249,-0.766215,4.017623,12.449833,-0.766215,13.104454,8.75983,9.219412,2.576786,154.075,924.4472,adxrs645,WHIRL,1.0
111.35,-1.409628,-12.601731,-1.858079,-1.409628,-12.592945,-1.858079,12.807099,8.699632,9.28124,2.581227,158.878,953.2702,adxrs645,WHIRL,1.0
111.36,12.853583,-0.276542,2.849628,12.853583,-0.247499,2.849628,13.168,8.71301,9.278214,2.59689,149.48,896.8787,adxrs645,WHIRL,1.0
111.37,-7.995458,11.087854,-1.915328,-7.995458,11.11097,-1.915328,13.822065,8.704788,9.276706,2.550456,153.239,919.4359,adxrs645,WHIRL,1.0
111.38,3.260931,11.437287,-0.025603,3.260931,11.407476,-0.025603,11.864436,8.634738,9.330896,2.488173,147.182,883.0948,adxrs645,WHIRL,1.0
111.39,1.759023,-12.675658,-1.718633,1.759023,-12.744758,-1.718633,12.979858,8.629562,9.336539,2.491237,162.22,973.3227,adxrs645,WHIRL,1.0
111.4,-10.099777,6.968627,-2.943782,-10.099777,6.992031,-2.943782,12.6317,8.688451,9.264639,2.50208,159.714,958.2853,adxrs645,WHIRL,1.0
111.41,12.700745,-1.633831,1.763848,12.700745,-1.588064,1.763848,12.920605,8.780209,9.176313,2.499518,150.107,900.6403,adxrs645,WHIRL,1.0
111.42,11.834509,-3.242099,-3.135767,11.834509,-3.251626,-3.135767,12.667348,8.785907,9.168435,2.513668,151.778,910.666,adxrs645,WHIRL,1.0
111.43,8.726835,-10.485965,2.080024,8.726835,-10.479009,2.080024,13.794701,8.82892,9.142852,2.512409,156.79,940.7424,adxrs645,WHIRL,1.0
111.44,2.953409,-12.685961,2.128669,2.953409,-12.6391,2.128669,13.152973,8.828929,9.148477,2.519625,149.271,895.6289,adxrs645,WHIRL,1.0
111.45,3.56275,11.898222,-5.702734,3.56275,11.896632,-5.702734,13.665438,8.804556,9.170302,2.583229,146.974,881.8444,adxrs645,WHIRL,1.0
111.46,-2.817985,-12.963385,5.63384,-2.817985,-12.978062,5.63384,14.426063,8.713877,9.261405,2.643538,154.284,925.7058,adxrs645,WHIRL,1.0
111.47,-12.007796,4.968567,1.679445,-12.007796,4.977898,1.679445,13.10676,8.700672,9.274733,2.62886,150.107,900.6428,adxrs645,WHIRL,1.0
111.48,-12.274243,4.509477,0.085081,-12.274243,4.532241,0.085081,13.084552,8.741782,9.243186,2.600146,150.734,904.4028,adxrs645,WHIRL,1.0
111.49,-3.885076,13.442504,0.494624,-3.885076,13.49544,0.494624,14.052237,8.693156,9.310143,2.595186,145.93,875.5802,adxrs645,WHIRL,1.0
111.5,-6.474499,-11.654316,-0.213708,-6.474499,-11.655077,-0.213708,13.334378,8.69062,9.32731,2.59438,141.126,846.7575,adxrs645,WHIRL,1.0
111.51,-4.769474,11.952706,-4.069895,-4.769474,11.89182,-4.069895,13.443486,8.703342,9.322184,2.600878,151.361,908.1636,adxrs645,WHIRL,1.0
111.52,4.967561,-11.800164,0.151038,4.967561,-11.816898,0.151038,12.81946,8.71738,9.30763,2.600922,154.702,928.2149,adxrs645,WHIRL,1.0
111.53,3.806214,-12.054014,0.933877,3.806214,-12.072609,0.933877,12.692804,8.625514,9.383888,2.600287,149.063,894.3795,adxrs645,WHIRL,1.0
111.54,7.080697,-11.104676,1.34051,7.080697,-11.099876,1.34051,13.234065,8.652262,9.36721,2.595556,157.209,943.254,adxrs645,WHIRL,1.0
111.55,-10.868535,-7.270929,1.607328,-10.868535,-7.213844,1.607328,13.143367,8.675129,9.35568,2.597682,146.139,876.8357,adxrs645,WHIRL,1.0
111.56,12.458833,5.193829,2.481252,12.458833,5.204221,2.481252,13.728184,8.688564,9.350704,2.604355,144.886,869.317,adxrs645,WHIRL,1.0
111.57,-7.953508,-9.957092,-0.40607,-7.953508,-9.97298,-0.40607,12.762583,8.703027,9.339938,2.604579,149.481,896.8875,adxrs645,WHIRL,1.0
